# Selected-toolchain, globally unique masked COFF providers.
rva	name	lib	confidence	source
0x16ecc0	??1streambuf@@UAE@XZ	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16ed00	?setbuf@streambuf@@UAEPAV1@PADH@Z	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16ed40	?xsputn@streambuf@@UAEHPBDH@Z	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16eda0	?xsgetn@streambuf@@UAEHPADH@Z	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16ee90	?sync@streambuf@@UAEHXZ	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16eeb0	?allocate@streambuf@@IAEHXZ	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16eed0	?doallocate@streambuf@@MAEHXZ	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16ef10	?setb@streambuf@@IAEXPAD0H@Z	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16ef60	?seekpos@streambuf@@UAEJJH@Z	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16ef80	?pbackfail@streambuf@@UAEHH@Z	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb.obj:be1ec632d250
0x16eff0	?snextc@streambuf@@QAEHXZ	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb1.obj:35c8f198f43c
0x16f050	?sbumpc@streambuf@@QAEHXZ	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb1.obj:35c8f198f43c
0x16f0a0	?stossc@streambuf@@QAEXXZ	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb1.obj:35c8f198f43c
0x16f0f0	?sgetc@streambuf@@QAEHXZ	LIBCIMT.LIB	HIGH	fid-census:58518ee872c0:build/intel/mt_obj/streamb1.obj:35c8f198f43c
0x16f174	_WinMain@16	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/appmodul.obj:5babe0013ba2
0x16f18c	?AfxInitialize@@YGHHK@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/appmodul.obj:5babe0013ba2
0x16f1aa	??0_AFX_TERM_APP_STATE@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/appmodul.obj:5babe0013ba2
0x16f1f1	??0CString@@QAE@DH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f229	??0CString@@QAE@PBDH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f274	??H@YG?AVCString@@ABV0@D@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f2d6	??H@YG?AVCString@@DABV0@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f338	?Mid@CString@@QBE?AV1@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f35b	?Mid@CString@@QBE?AV1@HH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f3e6	?Right@CString@@QBE?AV1@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f463	?Left@CString@@QBE?AV1@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f56e	?FormatV@CString@@IAEXPBDPAD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f814	?Format@CString@@QAAXPBDZZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f827	?Format@CString@@QAAXIZZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f93f	?TrimRight@CString@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f988	?TrimLeft@CString@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f9cd	?ConstructElements@@YGXPAVCString@@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16f9fc	?DestructElements@@YGXPAVCString@@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16fa20	?CopyElements@@YGXPAVCString@@PBV1@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16fa4c	?HashKey@@YGIPBG@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16fa69	?HashKey@@YGIPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strex.obj:327cb6936b11
0x16fa8d	?InitString@CSimpleException@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x16fab6	?GetErrorMessage@CSimpleException@@UAEHPADIPAI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/except.obj:fe91f2dfee2c
0x16fb2f	??0CTime@@QAE@HHHHHHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/timecore.obj:410edb874826
0x16fb7b	??0CTime@@QAE@GGH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/timecore.obj:410edb874826
0x16fbe4	??0CTime@@QAE@ABU_SYSTEMTIME@@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/timecore.obj:410edb874826
0x16fc30	??0CTime@@QAE@ABU_FILETIME@@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/timecore.obj:410edb874826
0x16fc7c	?GetTickCount@CTime@@SG?AV1@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/timecore.obj:410edb874826
0x16fc8f	?GetGmtTm@CTime@@QBEPAUtm@@PAU2@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/timecore.obj:410edb874826
0x16fcbb	?GetLocalTm@CTime@@QBEPAUtm@@PAU2@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/timecore.obj:410edb874826
0x16fd2a	?Format@CTimeSpan@@QBE?AVCString@@PBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/timecore.obj:410edb874826
0x170054	??1CStringArray@@UAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x170098	?DestructElements@@YAXPAVCString@@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x1700ba	?SetSize@CStringArray@@QAEXHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x1701e0	?ConstructElements@@YAXPAVCString@@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x17020d	?Append@CStringArray@@QAEHABV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x170243	?CopyElements@@YAXPAVCString@@0H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x1702db	?SetAtGrow@CStringArray@@QAEXHPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x170307	?InsertAt@CStringArray@@QAEXHPBDH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x170394	?RemoveAt@CStringArray@@QAEXHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x1703f0	?InsertAt@CStringArray@@QAEXHPAV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x17048a	?Serialize@CStringArray@@UAEXAAVCArchive@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_s.obj:8f5d212cc29b
0x170bd9	?Serialize@CDWordArray@@UAEXAAVCArchive@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_d.obj:565bdd530240
0x170c98	?SetSize@CWordArray@@QAEXHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170db5	?Append@CWordArray@@QAEHABV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170dee	?Copy@CWordArray@@QAEXABV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170e19	?FreeExtra@CWordArray@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170e5d	?SetAtGrow@CWordArray@@QAEXHG@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170e86	?InsertAt@CWordArray@@QAEXHGH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170f15	?RemoveAt@CWordArray@@QAEXHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170f4b	?InsertAt@CWordArray@@QAEXHPAV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170f93	?Serialize@CWordArray@@UAEXAAVCArchive@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_w.obj:8cc6b482e565
0x170fe6	?Create@CPlex@@SGPAU1@AAPAU1@II@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/plex.obj:1897917cdf25
0x171006	?FreeDataChain@CPlex@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/plex.obj:1897917cdf25
0x1713f9	?SetSize@CByteArray@@QAEXHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_b.obj:6f36433374b0
0x1714fa	?Append@CByteArray@@QAEHABV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_b.obj:6f36433374b0
0x171557	?FreeExtra@CByteArray@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_b.obj:6f36433374b0
0x171596	?SetAtGrow@CByteArray@@QAEXHE@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_b.obj:6f36433374b0
0x1715bd	?InsertAt@CByteArray@@QAEXHEH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_b.obj:6f36433374b0
0x171636	?RemoveAt@CByteArray@@QAEXHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_b.obj:6f36433374b0
0x171668	?InsertAt@CByteArray@@QAEXHPAV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_b.obj:6f36433374b0
0x1716ad	?Serialize@CByteArray@@UAEXAAVCArchive@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/array_b.obj:6f36433374b0
0x171d0c	?RemoveAll@CMapStringToString@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_ss.obj:7e4aa9a53100
0x171d99	?NewAssoc@CMapStringToString@@IAEPAUCAssoc@1@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_ss.obj:7e4aa9a53100
0x171e09	?FreeAssoc@CMapStringToString@@IAEXPAUCAssoc@1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_ss.obj:7e4aa9a53100
0x171e94	?Lookup@CMapStringToString@@QBEHPBDAAVCString@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_ss.obj:7e4aa9a53100
0x171fa6	?GetNextAssoc@CMapStringToString@@QBEXAAPAU__POSITION@@AAVCString@@1@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_ss.obj:7e4aa9a53100
0x172015	?Serialize@CMapStringToString@@UAEXAAVCArchive@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_ss.obj:7e4aa9a53100
0x1721e1	?NewAssoc@CMapPtrToPtr@@IAEPAUCAssoc@1@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_pp.obj:7f089669ca44
0x172276	?GetValueAt@CMapPtrToPtr@@QBEPAXPAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_pp.obj:7f089669ca44
0x17235d	?GetNextAssoc@CMapPtrToPtr@@QBEXAAPAU__POSITION@@AAPAX1@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_pp.obj:7f089669ca44
0x172739	?Serialize@CMapStringToOb@@UAEXAAVCArchive@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/map_so.obj:26c16686414b
0x172b6f	?IsKindOf@CObject@@QBEHPBUCRuntimeClass@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/objcore.obj:e461dcc6fe22
0x172b81	?AfxDynamicDownCast@@YAPAVCObject@@PAUCRuntimeClass@@PAV1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/objcore.obj:e461dcc6fe22
0x172ba1	?CreateObject@CRuntimeClass@@QAEPAVCObject@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/objcore.obj:e461dcc6fe22
0x172be7	?IsSerializable@CObject@@QBEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/objcore.obj:e461dcc6fe22
0x172bfa	??0AFX_CLASSINIT@@QAE@PAUCRuntimeClass@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/objcore.obj:e461dcc6fe22
0x172c26	?IsDerivedFrom@CRuntimeClass@@QBEHPBU1@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/objcore.obj:e461dcc6fe22
0x172c50	?AfxSetNewHandler@@YGP6AHI@ZP6AHI@Z@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/afxmem.obj:687072dc7931
0x172c64	??2@YAPAXI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/afxmem.obj:687072dc7931
0x172cb1	??0CString@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172cc1	??0CString@@QAE@ABV0@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172cf8	?AllocBuffer@CString@@IAEXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172d32	?Release@CString@@IAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172d64	?Release@CString@@KGXPAUCStringData@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172d87	?Empty@CString@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172da5	?CopyBeforeWrite@CString@@IAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172dd3	?AllocBeforeWrite@CString@@IAEXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172dfc	??1CString@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172e25	?AllocCopy@CString@@IBEXAAV1@HHH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172e6a	??0CString@@QAE@PBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172ec8	??0CString@@QAE@PBG@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172f16	?AssignCopy@CString@@IAEXHPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172f43	??4CString@@QAEABV0@ABV0@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172fb9	??4CString@@QAEABV0@PBG@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x172ffa	?ConcatCopy@CString@@IAEXHPBDH0@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173039	??H@YG?AVCString@@ABV0@0@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x17309f	??H@YG?AVCString@@ABV0@PBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173113	??H@YG?AVCString@@PBDABV0@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173187	?ConcatInPlace@CString@@IAEXHPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173222	??YCString@@QAEABV0@ABV0@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x17323a	?GetBuffer@CString@@QAEPADH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173289	?ReleaseBuffer@CString@@QAEXH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x1732b1	?GetBufferSetLength@CString@@QAEPADH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x1732d1	?FreeExtra@CString@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173304	?LockBuffer@CString@@QAEPADXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173316	?UnlockBuffer@CString@@QAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x1733a0	?SetAt@CString@@QAEXHD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x1733e1	?_wcstombsz@@YAHPADPBGI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173417	?_mbstowcsz@@YAHPAGPBDI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x17344c	?AfxA2WHelper@@YGPAGPAGPBDH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x173475	?AfxW2AHelper@@YGPADPADPBGH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/strcore.obj:5068fe0cf5a5
0x17349f	?_AfxThreadEntry@@YGIPAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x1735d6	?AfxGetThread@@YGPAVCWinThread@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x1735eb	?AfxBeginThread@@YGPAVCWinThread@@P6AIPAX@Z0HIKPAU_SECURITY_ATTRIBUTES@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x17366f	?AfxBeginThread@@YGPAVCWinThread@@PAUCRuntimeClass@@HIKPAU_SECURITY_ATTRIBUTES@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x1736d1	?AfxEndThread@@YGXIH@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173719	?AfxInitThread@@YGXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173778	?AfxTermThread@@YGXPAUHINSTANCE__@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x1737dc	?CreateThread@CWinThread@@QAEHKIPAU_SECURITY_ATTRIBUTES@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x1738d2	?Delete@CWinThread@@UAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x1738e7	?Run@CWinThread@@UAEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173966	?IsIdleMessage@CWinThread@@UAEHPAUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x1739c5	?OnIdle@CWinThread@@UAEHJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173adc	?DispatchThreadMessageEx@CWinThread@@IAEHPAUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173b55	?PreTranslateMessage@CWinThread@@UAEHPAUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173c3a	?ProcessWndProcException@CWinThread@@UAEJPAVCException@@PBUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173c5f	?_AfxMsgFilterHook@@YGJHIJ@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173cb7	?ProcessMessageFilter@CWinThread@@UAEHHPAUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173dfe	?IsHelpKey@@YGHPAUtagMSG@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173e49	?GetMainWnd@CWinThread@@UAEPAVCWnd@@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173e64	?PumpMessage@CWinThread@@UAEHXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/thrdcore.obj:ee5628589eb2
0x173ea4	??0CFile@@QAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x173f00	??0CFile@@QAE@H@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x173f44	??0CFile@@QAE@PBDI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x173fee	??1CFile@@UAE@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x17403c	?Duplicate@CFile@@UBEPAV1@XZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x1740cd	?Open@CFile@@UAEHPBDIPAVCFileException@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x1741f5	?Read@CFile@@UAEIPAXI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x17422f	?Write@CFile@@UAEXPBXI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x17427a	?Seek@CFile@@UAEJJI@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x1742a9	?GetPosition@CFile@@UBEKXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x1742d2	?Flush@CFile@@UAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x1742f3	?Close@CFile@@UAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174334	?Abort@CFile@@UAEXXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x1743a6	?SetLength@CFile@@UAEXK@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x1743d2	?GetLength@CFile@@UBEKXZ	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174404	?Rename@CFile@@SGXPBD0@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174426	?Remove@CFile@@SGXPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174452	?CreateInstance@AFX_COM@@QAEJABU_GUID@@PAUIUnknown@@0PAPAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174494	?GetClassObject@AFX_COM@@QAEJABU_GUID@@0PAPAX@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x174560	?AfxStringFromCLSID@@YG?AVCString@@ABU_GUID@@@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
0x1747c5	?AfxFullPath@@YGHPADPBD@Z	NAFXCW.LIB	HIGH	fid-census:70a8d16f09bf:$NW/filecore.obj:cb31699a8528
