# Absolute-relocation sites recovered from rom1-engine-ru-buka-5ba821f3.exe by scripts/find_relocs.py.
# channels=code,data,switch dropped=data/code-isolated,unmapped
site_rva	kind
0x9383c	dir32
0x93850	dir32
0x9392d	dir32
0x93956	dir32
0x93982	dir32
0x939ba	dir32
0x939f3	dir32
0x93b22	dir32
0x93b64	dir32
0x93bd6	dir32
0x93c47	dir32
0x93db3	dir32
0x93e08	dir32
0x93f63	dir32
0x93f77	dir32
0x93f8e	dir32
0x93f99	dir32
0x93ffe	dir32
0x94012	dir32
0x9408c	dir32
0x940a0	dir32
0x9410a	dir32
0x9411e	dir32
0x9416c	dir32
0x94182	dir32
0x9419e	dir32
0x94523	dir32
0x9454b	dir32
0x94583	dir32
0x94609	dir32
0x94626	dir32
0x94655	dir32
0x94669	dir32
0x94700	dir32
0x94829	dir32
0x9486b	dir32
0x94899	dir32
0x948af	dir32
0x94ba3	dir32
0x94bdd	dir32
0x94cd8	dir32
0x94cec	dir32
0x94d46	dir32
0x94de0	dir32
0x94df3	dir32
0x94e7a	dir32
0x94e8e	dir32
0x94f09	dir32
0x94f13	dir32
0x94fce	dir32
0x94fe4	dir32
0x9503b	dir32
0x95051	dir32
0x9523a	dir32
0x9524e	dir32
0x952da	dir32
0x952f1	dir32
0x9535c	dir32
0x95372	dir32
0x953c4	dir32
0x953d8	dir32
0x95833	dir32
0x95857	dir32
0x95886	dir32
0x9589a	dir32
0x958ed	dir32
0x95901	dir32
0x95917	dir32
0x9592e	dir32
0x9594d	dir32
0x95a39	dir32
0x95a64	dir32
0x95a9f	dir32
0x95ab5	dir32
0x95ad4	dir32
0x95c39	dir32
0x95d84	dir32
0x95d9a	dir32
0x95e2b	dir32
0x95e41	dir32
0x95ec8	dir32
0x95ede	dir32
0x95fa8	dir32
0x95fbc	dir32
0x9607d	dir32
0x96093	dir32
0x96164	dir32
0x96178	dir32
0x961fa	dir32
0x9620e	dir32
0x962a2	dir32
0x962b6	dir32
0x96334	dir32
0x9634a	dir32
0x963d6	dir32
0x963ec	dir32
0x964c6	dir32
0x964dc	dir32
0x96529	dir32
0x9658a	dir32
0x9659e	dir32
0x965d1	dir32
0x965e5	dir32
0x965ee	dir32
0x9669d	dir32
0x966b4	dir32
0x96717	dir32
0x9672d	dir32
0x96787	dir32
0x9679d	dir32
0x967e9	dir32
0x9690d	dir32
0x96924	dir32
0x9698d	dir32
0x969a9	dir32
0x96a06	dir32
0x96a22	dir32
0x96a82	dir32
0x96a9e	dir32
0x96b07	dir32
0x96b25	dir32
0x96b56	dir32
0x96c57	dir32
0x96d48	dir32
0x96d6d	dir32
0x96e06	dir32
0x970ad	dir32
0x970d2	dir32
0x97176	dir32
0x9719b	dir32
0x9723f	dir32
0x97264	dir32
0x9729a	dir32
0x972cb	dir32
0x972e3	dir32
0x97344	dir32
0x97358	dir32
0x973af	dir32
0x973c3	dir32
0x97409	dir32
0x97471	dir32
0x974ba	dir32
0x97509	dir32
0x97556	dir32
0x9756c	dir32
0x975a3	dir32
0x97608	dir32
0x9761c	dir32
0x97679	dir32
0x9768e	dir32
0x976d8	dir32
0x976ec	dir32
0x9777a	dir32
0x9778e	dir32
0x977eb	dir32
0x977ff	dir32
0x9788d	dir32
0x978a1	dir32
0x97dbe	dir32
0x97dc5	dir32
0x97dfc	dir32
0x97e00	dir32
0x97e04	dir32
0x97e08	dir32
0x97e0c	dir32
0x97e10	dir32
0x97e14	dir32
0x97e18	dir32
0x97e43	dir32
0x97ec9	dir32
0x97edd	dir32
0x97f23	dir32
0x97fa9	dir32
0x97fbd	dir32
0x9800f	dir32
0x98271	dir32
0x98281	dir32
0x98291	dir32
0x982a3	dir32
0x982c9	dir32
0x982f5	dir32
0x9831d	dir32
0x98357	dir32
0x98383	dir32
0x983b1	dir32
0x983da	dir32
0x983df	dir32
0x984e3	dir32
0x98503	dir32
0x98521	dir32
0x9852e	dir32
0x98550	dir32
0x98573	dir32
0x986b5	dir32
0x986d5	dir32
0x986e8	dir32
0x986f2	dir32
0x98704	dir32
0x98714	dir32
0x9872f	dir32
0x9873f	dir32
0x9875a	dir32
0x9876a	dir32
0x9878b	dir32
0x98795	dir32
0x987b7	dir32
0x987d9	dir32
0x9880b	dir32
0x98859	dir32
0x98860	dir32
0x9890e	dir32
0x98916	dir32
0x989f5	dir32
0x98a05	dir32
0x98a19	dir32
0x98a26	dir32
0x98a43	dir32
0x98a5f	dir32
0x98a81	dir32
0x98c56	dir32
0x98c73	dir32
0x98c8f	dir32
0x98cb1	dir32
0x98e83	dir32
0x98e9f	dir32
0x98ec1	dir32
0x99073	dir32
0x9908f	dir32
0x990b1	dir32
0x99313	dir32
0x9932f	dir32
0x99351	dir32
0x995c3	dir32
0x995df	dir32
0x99601	dir32
0x997d3	dir32
0x997f2	dir32
0x998a8	dir32
0x998c9	dir32
0x99988	dir32
0x99b63	dir32
0x99b82	dir32
0x99c0f	dir32
0x99c23	dir32
0x9a087	dir32
0x9a09a	dir32
0x9a3d6	dir32
0x9a421	dir32
0x9a437	dir32
0x9a486	dir32
0x9a4b8	dir32
0x9a4ce	dir32
0x9a55a	dir32
0x9a58c	dir32
0x9a59f	dir32
0x9a636	dir32
0x9a668	dir32
0x9a67e	dir32
0x9a6ea	dir32
0x9a71c	dir32
0x9a732	dir32
0x9a79a	dir32
0x9a7c8	dir32
0x9a7de	dir32
0x9a839	dir32
0x9a867	dir32
0x9a87d	dir32
0x9a8c0	dir32
0x9a8c8	dir32
0x9a8e3	dir32
0x9a901	dir32
0x9a935	dir32
0x9a943	dir32
0x9a960	dir32
0x9a99d	dir32
0x9a9e6	dir32
0x9a9f4	dir32
0x9aa51	dir32
0x9aa61	dir32
0x9aa71	dir32
0x9aad1	dir32
0x9aae1	dir32
0x9aaf1	dir32
0x9ab0c	dir32
0x9ab13	dir32
0x9ab1f	dir32
0x9ab26	dir32
0x9ab2e	dir32
0x9ab34	dir32
0x9ab42	dir32
0x9ab70	dir32
0x9ab77	dir32
0x9ab7d	dir32
0x9ab89	dir32
0x9ab95	dir32
0x9ab9a	dir32
0x9aba6	dir32
0x9abad	dir32
0x9abb3	dir32
0x9abbf	dir32
0x9abc5	dir32
0x9abcd	dir32
0x9abd2	dir32
0x9abdb	dir32
0x9abe1	dir32
0x9abec	dir32
0x9abf1	dir32
0x9abfb	dir32
0x9ac01	dir32
0x9ac07	dir32
0x9ac12	dir32
0x9ac1c	dir32
0x9ac22	dir32
0x9ac28	dir32
0x9ac31	dir32
0x9ac38	dir32
0x9ac43	dir32
0x9ac48	dir32
0x9ac52	dir32
0x9ac61	dir32
0x9ac66	dir32
0x9ac70	dir32
0x9ac7b	dir32
0x9ac82	dir32
0x9ac8b	dir32
0x9ac95	dir32
0x9ac9f	dir32
0x9aca6	dir32
0x9acac	dir32
0x9acb8	dir32
0x9accd	dir32
0x9acd2	dir32
0x9acdc	dir32
0x9ace2	dir32
0x9aced	dir32
0x9acf7	dir32
0x9acfd	dir32
0x9ad0b	dir32
0x9ad12	dir32
0x9ad1e	dir32
0x9ad23	dir32
0x9ad38	dir32
0x9ad3d	dir32
0x9ad47	dir32
0x9ad52	dir32
0x9ad59	dir32
0x9ad62	dir32
0x9ad68	dir32
0x9ad76	dir32
0x9ad7d	dir32
0x9ad8a	dir32
0x9ad8f	dir32
0x9ada1	dir32
0x9adc3	dir32
0x9adca	dir32
0x9adeb	dir32
0x9ae13	dir32
0x9ae2f	dir32
0x9ae46	dir32
0x9b093	dir32
0x9b1f3	dir32
0x9b7ad	dir32
0x9b7b5	dir32
0x9b7c5	dir32
0x9b7ce	dir32
0x9b7dd	dir32
0x9b7e3	dir32
0x9b883	dir32
0x9b8a4	dir32
0x9b8c0	dir32
0x9ba4d	dir32
0x9ba6b	dir32
0x9ba73	dir32
0x9bde6	dir32
0x9bdeb	dir32
0x9bdf7	dir32
0x9be06	dir32
0x9be17	dir32
0x9be1d	dir32
0x9c174	dir32
0x9c17c	dir32
0x9c18c	dir32
0x9c195	dir32
0x9c1a8	dir32
0x9c1ae	dir32
0x9c489	dir32
0x9c536	dir32
0x9c55f	dir32
0x9c743	dir32
0x9c7a6	dir32
0x9cc10	dir32
0x9cc16	dir32
0x9cc36	dir32
0x9cc3c	dir32
0x9cc6a	dir32
0x9cc7a	dir32
0x9cc95	dir32
0x9cca5	dir32
0x9ccd3	dir32
0x9cce3	dir32
0x9cceb	dir32
0x9ccf1	dir32
0x9cf1c	dir32
0x9cf34	dir32
0x9cf4f	dir32
0x9d38b	dir32
0x9d3ac	dir32
0x9d3b4	dir32
0x9d3d9	dir32
0x9d4cd	dir32
0x9d9d9	dir32
0x9ded0	dir32
0x9ded4	dir32
0x9ded8	dir32
0x9dedc	dir32
0x9dee0	dir32
0x9dee4	dir32
0x9dee8	dir32
0x9deec	dir32
0x9df12	dir32
0x9df3e	dir32
0x9df61	dir32
0x9e2c6	dir32
0x9e6b3	dir32
0x9e6cf	dir32
0x9e6f1	dir32
0x9ef46	dir32
0x9efd1	dir32
0x9f0a3	dir32
0x9f0d9	dir32
0x9f28d	dir32
0x9f2a5	dir32
0x9f2bf	dir32
0x9f2fe	dir32
0x9f312	dir32
0x9f393	dir32
0x9f3a9	dir32
0x9f5cc	dir32
0x9f5e0	dir32
0x9f6a6	dir32
0x9f6ba	dir32
0x9f8b4	dir32
0x9f8ca	dir32
0x9f998	dir32
0x9fc40	dir32
0x9fc5a	dir32
0x9ff6f	dir32
0x9ff85	dir32
0xa0182	dir32
0xa0196	dir32
0xa02e3	dir32
0xa0319	dir32
0xa053b	dir32
0xa054f	dir32
0xa056d	dir32
0xa05ac	dir32
0xa05c2	dir32
0xa063b	dir32
0xa0651	dir32
0xa0874	dir32
0xa0888	dir32
0xa094e	dir32
0xa0962	dir32
0xa0b5c	dir32
0xa0b72	dir32
0xa0c40	dir32
0xa0ee8	dir32
0xa0f02	dir32
0xa1217	dir32
0xa122d	dir32
0xa13e1	dir32
0xa13f5	dir32
0xa1493	dir32
0xa1590	dir32
0xa15a8	dir32
0xa15c2	dir32
0xa1611	dir32
0xa1625	dir32
0xa1781	dir32
0xa1795	dir32
0xa17f3	dir32
0xa19e3	dir32
0xa19f7	dir32
0xa1b53	dir32
0xa1b79	dir32
0xa1de6	dir32
0xa1e12	dir32
0xa1ee8	dir32
0xa1f83	dir32
0xa27d3	dir32
0xa2802	dir32
0xa2883	dir32
0xa28c2	dir32
0xa2923	dir32
0xa2971	dir32
0xa29d3	dir32
0xa29ef	dir32
0xa2adf	dir32
0xa2af3	dir32
0xa2b07	dir32
0xa2c28	dir32
0xa2c2e	dir32
0xa2e9e	dir32
0xa2f83	dir32
0xa2fa3	dir32
0xa2fb8	dir32
0xa2fc7	dir32
0xa2fce	dir32
0xa30cf	dir32
0xa30e3	dir32
0xa318b	dir32
0xa324b	dir32
0xa3272	dir32
0xa327b	dir32
0xa33e8	dir32
0xa3428	dir32
0xa3439	dir32
0xa34d9	dir32
0xa3521	dir32
0xa3534	dir32
0xa35a1	dir32
0xa35e5	dir32
0xa35ee	dir32
0xa36c5	dir32
0xa37a0	dir32
0xa37a9	dir32
0xa3823	dir32
0xa387a	dir32
0xa3954	dir32
0xa3958	dir32
0xa395c	dir32
0xa3960	dir32
0xa3964	dir32
0xa3a67	dir32
0xa3b4c	dir32
0xa3b50	dir32
0xa3b54	dir32
0xa3b58	dir32
0xa3b5c	dir32
0xa3b60	dir32
0xa3b64	dir32
0xa3b68	dir32
0xa3ba3	dir32
0xa3bd5	dir32
0xa3bda	dir32
0xa3bf6	dir32
0xa3ca3	dir32
0xa3ce4	dir32
0xa3ce9	dir32
0xa3d05	dir32
0xa3d93	dir32
0xa3db0	dir32
0xa3e0c	dir32
0xa3e53	dir32
0xa3e8d	dir32
0xa3ea0	dir32
0xa3ece	dir32
0xa3ede	dir32
0xa3f0c	dir32
0xa3f1c	dir32
0xa3f4a	dir32
0xa3f5a	dir32
0xa3f88	dir32
0xa3f98	dir32
0xa41b8	dir32
0xa41be	dir32
0xa41f0	dir32
0xa4204	dir32
0xa4227	dir32
0xa423b	dir32
0xa42d0	dir32
0xa42d6	dir32
0xa42ec	dir32
0xa4319	dir32
0xa434a	dir32
0xa4388	dir32
0xa438e	dir32
0xa43a4	dir32
0xa43d1	dir32
0xa4402	dir32
0xa456c	dir32
0xa45de	dir32
0xa4644	dir32
0xa467b	dir32
0xa4702	dir32
0xa4768	dir32
0xa47e7	dir32
0xa47ee	dir32
0xa480d	dir32
0xa4821	dir32
0xa482a	dir32
0xa484e	dir32
0xa4857	dir32
0xa4894	dir32
0xa4898	dir32
0xa489c	dir32
0xa49a6	dir32
0xa4c13	dir32
0xa4f03	dir32
0xa4f26	dir32
0xa4f83	dir32
0xa4fb5	dir32
0xa5043	dir32
0xa5084	dir32
0xa5112	dir32
0xa5278	dir32
0xa527e	dir32
0xa52b0	dir32
0xa52c4	dir32
0xa52e7	dir32
0xa52fb	dir32
0xa5359	dir32
0xa5391	dir32
0xa5397	dir32
0xa53ad	dir32
0xa53da	dir32
0xa540b	dir32
0xa5449	dir32
0xa544f	dir32
0xa5465	dir32
0xa5492	dir32
0xa54c3	dir32
0xa54fe	dir32
0xa5508	dir32
0xa553e	dir32
0xa5548	dir32
0xa557e	dir32
0xa5588	dir32
0xa55be	dir32
0xa55c8	dir32
0xa564b	dir32
0xa56cb	dir32
0xa572a	dir32
0xa57a7	dir32
0xa57ae	dir32
0xa57cd	dir32
0xa57e1	dir32
0xa57ea	dir32
0xa580e	dir32
0xa5817	dir32
0xa5854	dir32
0xa5858	dir32
0xa585c	dir32
0xa5873	dir32
0xa58a1	dir32
0xa58b3	dir32
0xa5953	dir32
0xa5993	dir32
0xa59a5	dir32
0xa5a43	dir32
0xa5a92	dir32
0xa5aa4	dir32
0xa5b43	dir32
0xa5b62	dir32
0xa5b9a	dir32
0xa5bb7	dir32
0xa5be3	dir32
0xa5c1c	dir32
0xa5dc9	dir32
0xa5dce	dir32
0xa5def	dir32
0xa5e89	dir32
0xa5fb5	dir32
0xa5fbe	dir32
0xa5ff7	dir32
0xa61c3	dir32
0xa6329	dir32
0xa63b9	dir32
0xa63db	dir32
0xa642b	dir32
0xa64cc	dir32
0xa653b	dir32
0xa6693	dir32
0xa66c6	dir32
0xa6a70	dir32
0xa6a98	dir32
0xa6b06	dir32
0xa6bdb	dir32
0xa6c65	dir32
0xa6d0f	dir32
0xa6d8d	dir32
0xa6e37	dir32
0xa6e54	dir32
0xa715d	dir32
0xa7164	dir32
0xa732a	dir32
0xa73ed	dir32
0xa74de	dir32
0xa74e2	dir32
0xa74e6	dir32
0xa74ea	dir32
0xa74ee	dir32
0xa74f2	dir32
0xa74f6	dir32
0xa74fa	dir32
0xa756a	dir32
0xa756e	dir32
0xa7572	dir32
0xa7576	dir32
0xa757a	dir32
0xa757e	dir32
0xa7582	dir32
0xa7586	dir32
0xa758a	dir32
0xa758e	dir32
0xa7592	dir32
0xa7596	dir32
0xa759a	dir32
0xa759e	dir32
0xa75a2	dir32
0xa75a6	dir32
0xa7614	dir32
0xa761c	dir32
0xa7645	dir32
0xa764d	dir32
0xa7872	dir32
0xa7957	dir32
0xa79a5	dir32
0xa7a03	dir32
0xa7a2a	dir32
0xa7a88	dir32
0xa7ac4	dir32
0xa7b4a	dir32
0xa7b5e	dir32
0xa7be4	dir32
0xa7c10	dir32
0xa7c57	dir32
0xa7c7e	dir32
0xa7cc5	dir32
0xa7cec	dir32
0xa7d33	dir32
0xa8027	dir32
0xa803a	dir32
0xa8043	dir32
0xa8056	dir32
0xa8062	dir32
0xa8077	dir32
0xa85ca	dir32
0xa897d	dir32
0xa8b59	dir32
0xa8b7a	dir32
0xa8bff	dir32
0xa8c1e	dir32
0xa8d9f	dir32
0xa8da9	dir32
0xa8dc2	dir32
0xa8f6b	dir32
0xa8f72	dir32
0xa8f78	dir32
0xa8f7f	dir32
0xa8fac	dir32
0xa9017	dir32
0xa906c	dir32
0xa90c7	dir32
0xa90e4	dir32
0xa914a	dir32
0xa9197	dir32
0xa91c9	dir32
0xa92da	dir32
0xa92de	dir32
0xa92e2	dir32
0xa92e6	dir32
0xa92ea	dir32
0xa92ee	dir32
0xa92f2	dir32
0xa92f6	dir32
0xa970b	dir32
0xa9718	dir32
0xa9721	dir32
0xa9727	dir32
0xa972c	dir32
0xa9732	dir32
0xa9798	dir32
0xa97ea	dir32
0xa9801	dir32
0xa98db	dir32
0xa98f1	dir32
0xa9908	dir32
0xa991f	dir32
0xa9935	dir32
0xa994c	dir32
0xa9963	dir32
0xa9979	dir32
0xa9990	dir32
0xa99a7	dir32
0xa99bd	dir32
0xa99d4	dir32
0xa99eb	dir32
0xa9a01	dir32
0xa9b23	dir32
0xa9b4b	dir32
0xa9b60	dir32
0xa9bb4	dir32
0xa9c65	dir32
0xa9cac	dir32
0xa9cc4	dir32
0xa9d29	dir32
0xaa0a3	dir32
0xaa0d1	dir32
0xaa12c	dir32
0xaa15a	dir32
0xaa310	dir32
0xaa34b	dir32
0xaa363	dir32
0xaa3c8	dir32
0xaa742	dir32
0xaa770	dir32
0xaa7cb	dir32
0xaa7f9	dir32
0xaa9af	dir32
0xaa9ca	dir32
0xaaa08	dir32
0xaaa40	dir32
0xaaa86	dir32
0xaaaa7	dir32
0xaaaf0	dir32
0xaab22	dir32
0xaac2a	dir32
0xaac77	dir32
0xaada5	dir32
0xaaddd	dir32
0xaae2e	dir32
0xaaea0	dir32
0xaaed8	dir32
0xaaf29	dir32
0xaaf9b	dir32
0xaaff9	dir32
0xab21c	dir32
0xab23a	dir32
0xab2c2	dir32
0xab2fa	dir32
0xab321	dir32
0xab32e	dir32
0xab337	dir32
0xab33d	dir32
0xab345	dir32
0xab34d	dir32
0xab359	dir32
0xab360	dir32
0xab366	dir32
0xab36b	dir32
0xab3a4	dir32
0xab3aa	dir32
0xab3c7	dir32
0xab3cc	dir32
0xab442	dir32
0xab44a	dir32
0xab507	dir32
0xab50c	dir32
0xab57f	dir32
0xab584	dir32
0xab5ff	dir32
0xab604	dir32
0xab970	dir32
0xab97b	dir32
0xab9d8	dir32
0xab9e1	dir32
0xaba2b	dir32
0xaba33	dir32
0xaba3b	dir32
0xaba44	dir32
0xaba8d	dir32
0xaba95	dir32
0xabb17	dir32
0xabb20	dir32
0xabb2b	dir32
0xabb4b	dir32
0xabb53	dir32
0xabbfb	dir32
0xabc04	dir32
0xabc0f	dir32
0xabc2f	dir32
0xabc37	dir32
0xac164	dir32
0xac195	dir32
0xac1dc	dir32
0xac1f4	dir32
0xac215	dir32
0xac47e	dir32
0xac4b9	dir32
0xac4d1	dir32
0xac4f2	dir32
0xac75b	dir32
0xac776	dir32
0xac7c3	dir32
0xac7fb	dir32
0xac82a	dir32
0xac84b	dir32
0xac87a	dir32
0xac89b	dir32
0xac8ca	dir32
0xac8eb	dir32
0xac91a	dir32
0xac93b	dir32
0xac96a	dir32
0xacae6	dir32
0xacbe4	dir32
0xacbf6	dir32
0xacc05	dir32
0xacc68	dir32
0xacc70	dir32
0xacc85	dir32
0xaccf2	dir32
0xaccfa	dir32
0xacd11	dir32
0xacd23	dir32
0xacd3d	dir32
0xacd62	dir32
0xace3c	dir32
0xace44	dir32
0xace5b	dir32
0xace6d	dir32
0xace87	dir32
0xaceac	dir32
0xacf94	dir32
0xacf9c	dir32
0xacfb3	dir32
0xacfc5	dir32
0xacfd4	dir32
0xad073	dir32
0xad07b	dir32
0xad090	dir32
0xad109	dir32
0xad111	dir32
0xad1fe	dir32
0xad205	dir32
0xad21d	dir32
0xad272	dir32
0xad27a	dir32
0xad28f	dir32
0xad2af	dir32
0xad307	dir32
0xad30f	dir32
0xad329	dir32
0xad34e	dir32
0xad3fb	dir32
0xad458	dir32
0xad460	dir32
0xad47a	dir32
0xad49f	dir32
0xad54c	dir32
0xad5a8	dir32
0xad5b0	dir32
0xad5bf	dir32
0xad608	dir32
0xad668	dir32
0xad670	dir32
0xad685	dir32
0xad6a5	dir32
0xad709	dir32
0xad711	dir32
0xad73b	dir32
0xad73f	dir32
0xad743	dir32
0xad747	dir32
0xad95b	dir32
0xad9ff	dir32
0xada03	dir32
0xada07	dir32
0xada0b	dir32
0xaddc5	dir32
0xadde5	dir32
0xadf14	dir32
0xadff4	dir32
0xae4fb	dir32
0xae59c	dir32
0xae63c	dir32
0xae6c3	dir32
0xae756	dir32
0xae75d	dir32
0xae783	dir32
0xae871	dir32
0xae876	dir32
0xae87d	dir32
0xae926	dir32
0xae95a	dir32
0xae96c	dir32
0xae9c2	dir32
0xae9cb	dir32
0xaea43	dir32
0xaea84	dir32
0xaeaa3	dir32
0xaeb2a	dir32
0xaebb9	dir32
0xaebd5	dir32
0xaec47	dir32
0xaec8d	dir32
0xaeca1	dir32
0xaecb5	dir32
0xaecc7	dir32
0xaed65	dir32
0xaeda1	dir32
0xaee23	dir32
0xaee9b	dir32
0xaef38	dir32
0xaef3d	dir32
0xaef4c	dir32
0xaef51	dir32
0xaef63	dir32
0xaef68	dir32
0xaef7a	dir32
0xaef7f	dir32
0xaefea	dir32
0xaf001	dir32
0xaf010	dir32
0xaf02b	dir32
0xaf047	dir32
0xaf0cc	dir32
0xaf0e3	dir32
0xaf0f2	dir32
0xaf10c	dir32
0xaf127	dir32
0xaf311	dir32
0xaf321	dir32
0xaf331	dir32
0xaf351	dir32
0xaf356	dir32
0xaf35f	dir32
0xaf371	dir32
0xaf381	dir32
0xaf38a	dir32
0xaf3a2	dir32
0xaf3c1	dir32
0xaf3c6	dir32
0xaf3cf	dir32
0xaf3e1	dir32
0xaf3f1	dir32
0xaf3fa	dir32
0xaf421	dir32
0xaf426	dir32
0xaf42f	dir32
0xaf441	dir32
0xaf451	dir32
0xaf45a	dir32
0xaf481	dir32
0xaf486	dir32
0xaf48f	dir32
0xaf4a1	dir32
0xaf4b1	dir32
0xaf4ba	dir32
0xaf4d3	dir32
0xaf4ec	dir32
0xaf4f2	dir32
0xaf4f8	dir32
0xaf522	dir32
0xaf527	dir32
0xaf545	dir32
0xaf558	dir32
0xaf55e	dir32
0xaf564	dir32
0xaf56f	dir32
0xaf591	dir32
0xaf5a3	dir32
0xaf5a9	dir32
0xaf5b4	dir32
0xaf5bd	dir32
0xaf5d2	dir32
0xaf5dc	dir32
0xaf5e5	dir32
0xaf62b	dir32
0xaf631	dir32
0xaf63f	dir32
0xaf650	dir32
0xaf660	dir32
0xaf66d	dir32
0xaf673	dir32
0xaf68d	dir32
0xaf6b1	dir32
0xaf6b7	dir32
0xaf6dc	dir32
0xaf739	dir32
0xaf78d	dir32
0xaf7ab	dir32
0xaf7b0	dir32
0xaf7e4	dir32
0xaf7f1	dir32
0xaf827	dir32
0xaf834	dir32
0xaf86a	dir32
0xaf8a9	dir32
0xaf8dc	dir32
0xaf921	dir32
0xaf931	dir32
0xaf944	dir32
0xaf94e	dir32
0xaf961	dir32
0xaf967	dir32
0xaf96d	dir32
0xaf972	dir32
0xaf977	dir32
0xaf97d	dir32
0xaf988	dir32
0xaf9aa	dir32
0xaf9c4	dir32
0xaf9f3	dir32
0xafa39	dir32
0xafa91	dir32
0xafaf9	dir32
0xafb0c	dir32
0xafba2	dir32
0xafbb4	dir32
0xafc48	dir32
0xafc5a	dir32
0xafcee	dir32
0xafd00	dir32
0xafd94	dir32
0xafda6	dir32
0xafe3a	dir32
0xafe4c	dir32
0xaff96	dir32
0xaffb3	dir32
0xaffcf	dir32
0xafff1	dir32
0xb01d2	dir32
0xb025f	dir32
0xb02b0	dir32
0xb02e9	dir32
0xb031e	dir32
0xb0324	dir32
0xb0359	dir32
0xb03aa	dir32
0xb03c2	dir32
0xb03d3	dir32
0xb03f9	dir32
0xb0409	dir32
0xb041c	dir32
0xb042c	dir32
0xb0452	dir32
0xb0462	dir32
0xb0475	dir32
0xb0485	dir32
0xb04e6	dir32
0xb04ef	dir32
0xb050a	dir32
0xb052b	dir32
0xb0562	dir32
0xb056e	dir32
0xb0596	dir32
0xb05a7	dir32
0xb05b8	dir32
0xb05ca	dir32
0xb05ef	dir32
0xb0600	dir32
0xb0611	dir32
0xb0623	dir32
0xb064b	dir32
0xb065c	dir32
0xb066d	dir32
0xb067f	dir32
0xb06a4	dir32
0xb06b5	dir32
0xb06c6	dir32
0xb06d8	dir32
0xb06fd	dir32
0xb070e	dir32
0xb071f	dir32
0xb0731	dir32
0xb0756	dir32
0xb0767	dir32
0xb0778	dir32
0xb078a	dir32
0xb07af	dir32
0xb07c0	dir32
0xb07d1	dir32
0xb07e3	dir32
0xb080a	dir32
0xb080f	dir32
0xb0865	dir32
0xb08e9	dir32
0xb0901	dir32
0xb090e	dir32
0xb091b	dir32
0xb0937	dir32
0xb0941	dir32
0xb094e	dir32
0xb0966	dir32
0xb097a	dir32
0xb098e	dir32
0xb099b	dir32
0xb09b8	dir32
0xb09c1	dir32
0xb09ce	dir32
0xb09dc	dir32
0xb09fa	dir32
0xb0a08	dir32
0xb0a15	dir32
0xb0a33	dir32
0xb0a6c	dir32
0xb0b4a	dir32
0xb0b68	dir32
0xb0bb4	dir32
0xb0c41	dir32
0xb0e1a	dir32
0xb0e25	dir32
0xb0e72	dir32
0xb0ff8	dir32
0xb1081	dir32
0xb1090	dir32
0xb10f3	dir32
0xb1112	dir32
0xb112b	dir32
0xb113c	dir32
0xb11e3	dir32
0xb1223	dir32
0xb123e	dir32
0xb124e	dir32
0xb1269	dir32
0xb1279	dir32
0xb1294	dir32
0xb12a4	dir32
0xb12bf	dir32
0xb12cb	dir32
0xb12e9	dir32
0xb12f3	dir32
0xb1315	dir32
0xb133c	dir32
0xb145f	dir32
0xb1480	dir32
0xb1516	dir32
0xb155e	dir32
0xb19d9	dir32
0xb1a29	dir32
0xb1a43	dir32
0xb1a4c	dir32
0xb1af4	dir32
0xb1bad	dir32
0xb1bbd	dir32
0xb1bd2	dir32
0xb1beb	dir32
0xb1bfe	dir32
0xb1c08	dir32
0xb1c63	dir32
0xb1c71	dir32
0xb1c92	dir32
0xb1e42	dir32
0xb1e6e	dir32
0xb1fbb	dir32
0xb1fe0	dir32
0xb22f8	dir32
0xb22fe	dir32
0xb2409	dir32
0xb240f	dir32
0xb260a	dir32
0xb2610	dir32
0xb271f	dir32
0xb2725	dir32
0xb2c35	dir32
0xb2c3b	dir32
0xb2c6a	dir32
0xb2f64	dir32
0xb2f6a	dir32
0xb3200	dir32
0xb3206	dir32
0xb33be	dir32
0xb33c4	dir32
0xb3567	dir32
0xb356e	dir32
0xb3748	dir32
0xb374c	dir32
0xb3750	dir32
0xb3754	dir32
0xb3758	dir32
0xb3953	dir32
0xb396f	dir32
0xb3991	dir32
0xb3cf3	dir32
0xb3d3b	dir32
0xb3d83	dir32
0xb3d9f	dir32
0xb3de3	dir32
0xb3e23	dir32
0xb3e31	dir32
0xb3e37	dir32
0xb3ecd	dir32
0xb3f1d	dir32
0xb3f49	dir32
0xb3f70	dir32
0xb3f77	dir32
0xb3f8b	dir32
0xb3fc9	dir32
0xb4014	dir32
0xb4057	dir32
0xb40bc	dir32
0xb40c0	dir32
0xb40c4	dir32
0xb40c8	dir32
0xb40cc	dir32
0xb4153	dir32
0xb4175	dir32
0xb41d8	dir32
0xb425d	dir32
0xb42a3	dir32
0xb42e2	dir32
0xb4345	dir32
0xb43ca	dir32
0xb43f3	dir32
0xb4423	dir32
0xb4486	dir32
0xb450b	dir32
0xb4533	dir32
0xb4552	dir32
0xb45a3	dir32
0xb45be	dir32
0xb45ce	dir32
0xb45e9	dir32
0xb45f9	dir32
0xb4614	dir32
0xb4624	dir32
0xb463f	dir32
0xb464f	dir32
0xb466a	dir32
0xb467a	dir32
0xb4695	dir32
0xb46a5	dir32
0xb46c2	dir32
0xb46f3	dir32
0xb47ea	dir32
